"ID","Name","Description","Model","Serial Number","Barcode","Additional Information","Location Name","Area","Parent Asset Name","Worker Email","Category","Purchase Date","Service Date","Purchase Price","Warranty Expiration Date","Residual Price","Useful Life (number)","Useful Life (unit)","Depreciation Rate","Track Check Ins/Outs","Check In/Out","Check In Procedure","Check Out Procedure","Created At","Status","Current Value","Parts Names","Team Names","Customer Assigned Names","Vendor Assigned Names","Manufacturer Name","Operating Schedule"
"xPYeiqMiv1","Headset HP HP063","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP063",,,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"05/29/2025 02:36 PM","Operational",,"","","","",,
"8BiNjEW25U","Headset HP HP064","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP064",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"05/29/2025 02:36 PM","Operational",,"","","","",,
"UCTi7Vk6CJ","Headset HP HP065","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP065",,,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"05/29/2025 02:36 PM","Operational",,"","","","",,
"zz6kjG1CQJ","Headset HP HP066","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP066",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"05/29/2025 02:36 PM","Operational",,"","","","",,
"67Ajnw9hA0","Headset HP HP067","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP067",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"05/29/2025 02:36 PM","Operational",,"","","","",,
"AlIFxkL07r","Headset HP HP068","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP068","","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","05/29/2025 02:36 PM","Operational",,"","","","",,
"72YGAAoGGs","Headset HP HP069","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP069",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"05/29/2025 02:36 PM","Operational",,"","","","",,
"g7dW1tSd6K","Headset HP HP070","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP070",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"05/29/2025 02:36 PM","Operational",,"","","","",,
"ftswmSQG8D","Headset HP HP071","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP071",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"05/29/2025 02:36 PM","Operational",,"","","","",,
"6oiCnSuggR","Headset HP HP072","Headset Type: HP Reverb G2
Make: HP
Tech: Ethen/Miheer
Date:4/25/25
Comments: Used Headset","HP Reverb G2","HP072",,,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"05/29/2025 02:36 PM","Operational",,"","","","",,
"AhBf4gDtkI","Headset HP HP073","Headset Type: HP Reverb G2
Make: HP
S/N: HP073
Tech: Ethen/Miheer
Date:5/29/25
Comments: Used Headset","HP Reverb G2","HP073",,,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"05/29/2026 02:48 PM","Operational",,"","","","",,
"bcmmElScEN","Headset HP HP074","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP074","HP074",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"02/16/2026 07:29 AM","Operational",,"","","","",,
"Hgin2vv225","Headset HP HP077","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP077","HP077",,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"11/26/2025 08:20 AM","Operational",,"","","","",,
"fAOfYdRaEj","Headset HP HP079","Headset Type: HP Reverb G2
Make: HP
Tech: 
Date:
Comments:","HP Reverb G2","HP079",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"08/19/2025 08:10 AM","Operational",,"","","","",,
"DKtqlPSZ33","Headset HP HP080","Headset Type: HP Reverb G2
Make: HP
S/N: HP080
Tech: Ethen/Miheer
Date: 
Comments: Used Headset","HP Reverb G2","HP080",,,"SLSC-St. Louis Science Center",,,,"Assets","","",,"",,"","","",false,,,,"05/28/2026 10:28 AM","Operational",,"","","","",,
"dVoYBaDYl8","Headset HP HP081","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: Ethen/Miheer
Date:5/29/25
Comments: New Headset
","HP Reverb G2","HP081",,,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 06:10 AM","Operational",,"","","","",,
"gQSf4SzVAM","Headset HP HP082","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2","HP082","HP082",,"MOF-Museum of Flight",,,,"Assets","","",,"",,"","","",,,,,"01/23/2026 11:11 AM","Operational",,"","","","",,
"B6xcOMCLCe","Headset HP HP083","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP083","HP083",,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"11/26/2025 08:21 AM","Operational",,"","","","",,
"FM2l8gjypm","Headset HP HP084","Headset Type: HP Reverb G2
Make: HP
Tech: 
Date:
Comments:","HP Reverb G2","HP084",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"08/19/2025 08:10 AM","Operational",,"","","","",,
"GWAoMvt3FP","Headset HP HP085","Headset Type: HP Reverb G2

Make: HP

S/N: HP085

Tech: Ethen/Miheer

Date:5/29/25

Comments: Used Headset","HP Reverb G2","HP085",,,"MOF-Museum of Flight",,,,"Assets","","",,"",,"","","",false,,,,"07/13/2026 01:54 PM","Operational",,"","","","",,
"IXK7dOPENd","Headset HP HP086","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: Ethen/Miheer
Date:5/29/25
Comments: New Headset
","HP Reverb G2 ","HP086",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 06:12 AM","Operational",,"","","","",,
"AoIJuBE48K","Headset HP HP089","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP089","HP089",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"01/05/2026 06:39 AM","Operational",,"","","","",,
"bJZ3rlcyJY","Headset HP HP090","Headset Type: HP Reverb G2
Make: HP
Tech: 
Date:
Comments:","HP Reverb G2","HP090",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"08/19/2025 08:10 AM","Operational",,"","","","",,
"2zFEsl1zvn","Headset HP HP091","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: Ethen/Miheer
Date:5/29/25
Comments: New Headset
","HP Reverb G2 ","HP091",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 06:13 AM","Operational",,"","","","",,
"w9sa4NCMoO","Headset HP HP092","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech:
Date:
Comments: ","HP Reverb G2 ","HP092",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"09/12/2025 05:33 AM","Operational",,"","","","",,
"LsVK9iquW6","Headset HP HP093","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP093","HP093",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"01/23/2026 11:14 AM","Operational",,"","","","",,
"9BWtITzGpS","Headset HP HP094","Headset Type: HP Reverb G2
Make: HP
Tech: 
Date:
Comments:","HP Reverb G2","HP094",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"08/19/2025 08:10 AM","Operational",,"","","","",,
"ZGB7a5LUjk","Headset HP HP095","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech:
Date:
Comments: Used Headset
","HP Reverb G2 ","HP095","HP095",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"10/08/2025 08:42 AM","Operational",,"","","","",,
"VQIm1WJnXf","Headset HP HP097","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:7/9/25
Comments: Used Headset
","HP Reverb G2 ","HP097",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 06:18 AM","Operational",,"","","","",,
"V3lKgS7uQy","Headset HP HP098","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:7/9/25
Comments: Used Headset
","HP Reverb G2","HP098",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 06:26 AM","Operational",,"","","","",,
"yp0X1sK3X6","Headset HP HP099","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:7/25/25
Comments: New Headset","HP Reverb G2","HP099",,,"SLSC-St. Louis Science Center",,,,"Assets","","",,"",,"","","",false,,,,"07/25/2025 07:23 AM","Operational",,"","","","",,
"XMjJyZHJD7","Headset HP HP100","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:8/5/25
Comments: New (to us) Headset","HP Reverb G2","HP100",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"08/05/2025 02:15 PM","Operational",,"","","","",,
"kpKDxjEIwW","Headset HP HP101","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:8/5/25
Comments: New (to us)Headset","HP Reverb G2","HP0101",,"","FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,"","","08/05/2025 02:16 PM","Operational",,"","","","",,
"nJySZtid3t","Headset HP HP102","Headset Type: HP Reverb G2
Make: HP
S/N: HP102
Tech: Ethen/Miheer
Date:5/29/25
Comments: Used Headset","HP Reverb G2","HP102",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"06/15/2026 07:54 AM","Operational",,"","","","",,
"1rl56gnKKs","Headset HP HP103","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2","HP103","HP103",,"MOF-Museum of Flight",,,,"Assets","","",,"",,"","","",,,,,"03/16/2026 08:19 AM","Operational",,"","","","",,
"bSwFBNUmpl","Headset HP HP105","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP105","HP105",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/03/2026 09:38 AM","Operational",,"","","","",,
"oCX6y5SQDC","Headset HP HP106","Headset Type: HP Reverb G2
Make: HP
Tech: 
Date:
Comments:","HP Reverb G2","HP106",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"08/19/2025 08:10 AM","Operational",,"","","","",,
"zY9IQUh2qq","Headset HP HP107","Headset Type: HP Reverb G2
Make: HP
Tech: 
Date:
Comments:","HP Reverb G2","HP107",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"08/19/2025 08:10 AM","Operational",,"","","","",,
"SL3EkkcbX9","Headset HP HP108","Headset Type: HP Reverb G2
Make: HP
Tech: 
Date:
Comments:","HP Reverb G2","HP108",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"08/19/2025 08:10 AM","Operational",,"","","","",,
"UB9hccJLJv","Headset HP HP109","Headset Type: HP Reverb G2
Make: HP
Tech: 
Date:
Comments:","HP Reverb G2","HP109",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"08/19/2025 08:10 AM","Operational",,"","","","",,
"NjXi06dYga","Headset HP HP110","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP110",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"09/12/2025 05:38 AM","Operational",,"","","","",,
"n8Bzl7wTQR","Headset HP HP111","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP111",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"09/12/2025 05:42 AM","Operational",,"","","","",,
"XAp3UKTOqj","Headset HP HP112","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP112","HP112",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"11/13/2025 06:29 AM","Operational",,"","","","",,
"J7rIDfye1m","Headset HP HP113","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: Ethen/Miheer
Date:
Comments: Used Headset
","HP Reverb G2 ","HP113","HP113",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"11/03/2025 06:32 AM","Operational",,"","","","",,
"IHD69TUyeY","Headset HP HP115","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP115","HP115",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"11/13/2025 02:03 PM","Operational",,"","","","",,
"e6Lbxl6Hyl","Headset HP HP116","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP116","HP116",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"11/13/2025 02:07 PM","Operational",,"","","","",,
"4GGEjCK0Tn","Headset HP HP119","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2","HP119","HP119",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"11/26/2025 08:40 AM","Operational",,"","","","",,
"yFBdvPra3x","Headset HP HP120","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP120","HP120",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"12/23/2025 09:55 AM","Operational",,"","","","",,
"1CmyRY6EiS","Headset HP HP121","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP121","HP121",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"12/23/2025 09:56 AM","Operational",,"","","","",,
"69CHhAmU0E","Headset HP HP122","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: ","HP Reverb G2 ","HP122","HP122","","MOF-Museum of Flight","",,,"Assets","","",,"",,"","","",false,,"","","12/23/2025 09:27 AM","Operational",,"","","","",,
"eDwzWfEmjG","Headset HP HP123","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP123","HP123",,"MOF-Museum of Flight",,,,"Assets","","",,"",,"","","",false,,,,"12/23/2025 09:28 AM","Operational",,"","","","",,
"PnOWN8Cu85","Headset HP HP124","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: ","HP Reverb G2","HP124","HP124",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"12/23/2025 09:29 AM","Operational",,"","","","",,
"N7Gem1JqFW","Headset HP HP125","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2","HP125","HP125",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"12/23/2025 09:31 AM","Operational",,"","","","",,
"6HGLBiViqm","Headset HP HP126","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP126","HP126",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"12/23/2025 09:32 AM","Operational",,"","","","",,
"npKquI7Zrc","Headset HP HP127","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP127","HP127",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"01/23/2026 11:12 AM","Operational",,"","","","",,
"pBN4RxJhEL","Headset HP HP128","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments: 
","HP Reverb G2 ","HP128","HP128",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"01/23/2026 11:13 AM","Operational",,"","","","",,
"idy1tZm0zb","Headset HP HP129","Headset Type: HP Reverb G2
Make: HP
S/N:
Tech: 
Date:
Comments:","HP Reverb G2 ","HP129","HP129",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"03/16/2026 08:58 AM","Operational",,"","","","",,
"LB3Urmz1uZ","Headset HP HP130","Headset Type: HP Reverb G2

Make: HP

S/N:HP130

Tech: Ethen/Miheer

Date:5/29/25

Comments: Used Headset
","HP Reverb G2","HP130",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/13/2026 01:20 PM","Operational",,"","","","",,
"ZaqwygeMPP","Headset HP HP131","Headset Type: HP Reverb G2

Make: HP

S/N:HP131

Tech: Ethen/Miheer

Date:5/29/25

Comments: Used Headset","HP Reverb G2","HP131",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/13/2026 01:39 PM","Operational",,"","","","",,
"7cupxKnqOb","Headset HP HP132","Headset Type: HP Reverb G2

Make: HP

S/N:HP132

Tech: Ethen/Miheer

Date:5/29/25

Comments: Used Headset","HP Reverb G2","HP132",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/13/2026 01:40 PM","Operational",,"","","","",,
"1hyDj4WbKo","Headset HP HP133","Headset Type: HP Reverb G2

Make: HP

S/N:HP133

Tech: Ethen/Miheer

Date:5/29/25

Comments: Used Headset","HP Reverb G2","HP133",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/13/2026 01:41 PM","Operational",,"","","","",,
"OhxgMmFQLU","Headset HP HP134","Headset Type: HP Reverb G2

Make: HP

S/N:HP134

Tech: Ethen/Miheer

Date:5/29/25

Comments: Used Headset","HP Reverb G2","HP134","","","MSI-Museum of Science and Industry","",,,"Assets","","",,"",,"","","",false,,"","","07/13/2026 01:43 PM","Operational",,"","","","",,
"GrUvCKpx7z","Headset HP HP135","Headset Type: HP Reverb G2

Make: HP

S/N:HP135

Tech: Ethen/Miheer

Date:5/29/25

Comments: Used Headset","HP Reverb G2","HP135",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/13/2026 01:49 PM","Operational",,"","","","",,
"hthRdepVi1","Headset HP HP136","Headset Type: HP Reverb G2
Make: HP
S/N: HP136
Tech: Ethen/Miheer
Date:5/29/25
Comments: Used Headset
","HP Reverb G2","HP136",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/23/2026 12:27 PM","",,"","","","",,
"nWneDPBLT3","Headset HP HP137","Headset Type: HP Reverb G2
Make: HP
S/N: HP137
Tech: Ethen/Miheer
Date:5/29/25
Comments: Used Headset
","HP Reverb G2","HP137",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/23/2026 12:28 PM","",,"","","","",,
"KvbNioKE0s","Headset Quest 3 Q3S001","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S001","Q3S001",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",,,,,"05/12/2026 08:39 AM","Operational",,"","","","",,
"tbeyTim7wi","Headset Quest 3 Q3S002","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S002","Q3S002",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:44 AM","Operational",,"","","","",,
"UV5RBm4Bpq","Headset Quest 3 Q3S003","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S003","Q3S003",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:44 AM","Operational",,"","","","",,
"SDexgZrbbl","Headset Quest 3 Q3S004","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S004","Q3S004",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:44 AM","Operational",,"","","","",,
"TLBJYwbQcs","Headset Quest 3 Q3S005","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S005","Q3S005",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:44 AM","Operational",,"","","","",,
"awMXdrv4fk","Headset Quest 3 Q3S006","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S006","Q3S006",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:44 AM","Operational",,"","","","",,
"aQnAHhNgik","Headset Quest 3 Q3S007","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S007","Q3S007",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:44 AM","Operational",,"","","","",,
"xFtGaks36O","Headset Quest 3 Q3S008","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S008","Q3S008",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:44 AM","Operational",,"","","","",,
"nBV8HTfSYc","Headset Quest 3 Q3S009","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S009","Q3S009",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:44 AM","Operational",,"","","","",,
"sOf5bVNGsI","Headset Quest 3 Q3S010","Headset Type: Meta Quest 3
Make: Meta
S/N:
Tech: Hanna
Date:5/1/26
Comments: Used Headset","Meta Quest 3","Q3S010","Q3S010",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"05/12/2026 08:44 AM","Operational",,"","","","",,
"hUvNFZFiKp","Headset Vive Cosmos HC001","Headset Type: Vive Cosmos
Make: Vive
S/N:FA1178600092
Tech:
Date:3/4/25
Comments: Used Headset","Vive Cosmos","HC001",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/31/2025 08:15 AM","Operational",,"","","","",,
"04yGf1RUff","Headset Vive Cosmos HC002","Headset Type: Vive Cosmos
Make: Vive
S/N:FA1182600342
Tech:
Date:3/4/25
Comments: Used Headset","Vive Cosmos","HC002",,,"Alabama- USS Alabama Battleship (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"03/31/2025 08:15 AM","Operational",,"","","","",,
"BdHuc2Vwfr","Headset Vive Cosmos HC003","Headset Type: Vive Cosmos Make: Vive S/N:FA1182600188 Tech: Date:3/4/25 Comments: Used Headset","Vive Cosmos","HC003","","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","03/31/2025 08:15 AM","Operational",,"","","","",,
"KrCpZwp1cr","Headset Vive Cosmos HC004","Headset Type: Vive Cosmos
Make: Vive
S/N:FA1102600055
Tech:
Date:3/4/25
Comments: Used Headset","Vive Cosmos","HC004",,,"Alabama- USS Alabama Battleship (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"03/31/2025 08:15 AM","Operational",,"","","","",,
"HMbARjlJF6","Headset Vive Cosmos HC005","Headset Type: Vive Cosmos
Make: Vive
S/N:FA04M2600239
Tech:
Date:3/4/25
Comments: Used Headset","Vive Cosmos","HC005",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/31/2025 08:15 AM","Operational",,"","","","",,
"VFg3WAdelp","Headset Vive Cosmos HC006","Headset Type: Vive Cosmos
Make: Vive
S/N:FA99VAM00312
Tech:
Date:3/4/25
Comments: Used Headset","Vive Cosmos","HC006",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/31/2025 08:15 AM","Operational",,"","","","",,
"MDu9BWhyY7","Headset Vive Cosmos HC007","Headset Type: Vive Cosmos
Make: Vive
S/N:FA99TAM00346
Tech:
Date:3/4/25
Comments: Used Headset","Vive Cosmos","HC007",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/31/2025 08:15 AM","Operational",,"","","","",,
